comment_id,post_id,post_author_id,user_id,username,parent_comment_id,created_at,period,commenter_cluster,post_author_cluster,same_cluster_as_post_author,text
c0000752,p000280,u0179,u0031,Rights0031,,2026-01-23 20:26:41,before_policy,C3_privacy_skeptics,C2_anti_policy,0,The debate before the vote is more complicated than that.
c0000753,p000281,u0274,u0139,Everyday0139,,2026-01-25 14:16:35,before_policy,C5_general_public,C5_general_public,1,Exactly. The point about mixed feelings connects directly to friends.
c0000754,p000283,u0248,u0176,Resist0176,,2026-04-07 19:10:47,after_policy,C2_anti_policy,C2_anti_policy,1,This matches what I have seen about regulation risk and online freedom.
c0000755,p000283,u0248,u0190,Free0190,c0000754,2026-04-07 18:05:47,after_policy,C2_anti_policy,C2_anti_policy,1,Exactly. The point about free speech connects directly to surveillance.
c0000756,p000283,u0248,u0044,OpenNet0044,,2026-04-08 14:04:47,after_policy,C2_anti_policy,C2_anti_policy,1,This matches what I have seen about regulation risk and surveillance.
c0000757,p000284,u0337,u0336,Cipher0336,,2026-01-14 15:04:53,before_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,I agree that user consent and encryption are central here.
c0000758,p000284,u0337,u0272,Cipher0272,,2026-01-14 22:12:53,before_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,This matches what I have seen about civil liberties and data rights.
c0000759,p000285,u0296,u0339,News0339,,2026-02-28 17:42:45,before_policy,C4_neutral_news,C2_anti_policy,0,I am not convinced because news report and public response are still unresolved.
c0000760,p000285,u0296,u0289,Brief0289,c0000759,2026-02-28 01:39:45,before_policy,C4_neutral_news,C2_anti_policy,0,The debate before the vote is more complicated than that.
c0000761,p000285,u0296,u0213,Policy0213,,2026-02-28 06:00:45,before_policy,C4_neutral_news,C2_anti_policy,0,"There is another side to this, especially around analysis."
c0000762,p000285,u0296,u0325,Liberty0325,,2026-02-28 08:34:45,before_policy,C2_anti_policy,C2_anti_policy,1,I agree that surveillance and bad policy are central here.
c0000763,p000286,u0199,u0231,Free0231,,2026-02-01 10:35:05,before_policy,C2_anti_policy,C1_pro_policy,0,"There is another side to this, especially around bad policy."
c0000764,p000287,u0192,u0313,Speech0313,,2026-01-31 05:41:25,before_policy,C2_anti_policy,C2_anti_policy,1,This matches what I have seen about privacy invasion and speech rights.
c0000765,p000287,u0192,u0346,Speech0346,c0000764,2026-01-30 23:30:25,before_policy,C2_anti_policy,C2_anti_policy,1,This matches what I have seen about privacy invasion and online freedom.
c0000766,p000287,u0192,u0255,Curious0255,,2026-01-30 23:30:25,before_policy,C5_general_public,C2_anti_policy,0,"There is another side to this, especially around online debate."
c0000767,p000287,u0192,u0128,User0128,c0000764,2026-01-31 13:01:25,before_policy,C5_general_public,C2_anti_policy,0,"There is another side to this, especially around mixed feelings."
c0000768,p000288,u0164,u0145,OpenNet0145,,2026-04-28 12:29:57,after_policy,C2_anti_policy,C2_anti_policy,1,Exactly. The point about open internet connects directly to individual liberty.
c0000769,p000288,u0164,u0153,Liberty0153,c0000768,2026-04-28 13:57:57,after_policy,C2_anti_policy,C2_anti_policy,1,Exactly. The point about free speech connects directly to platform control.
c0000770,p000288,u0164,u0151,Free0151,,2026-04-28 12:07:57,after_policy,C2_anti_policy,C2_anti_policy,1,I agree that speech rights and regulation risk are central here.
c0000771,p000289,u0059,u0291,Trust0291,,2026-02-08 14:53:10,before_policy,C1_pro_policy,C1_pro_policy,1,This matches what I have seen about platform responsibility and digital integrity.
c0000772,p000289,u0059,u0022,Account0022,c0000771,2026-02-09 04:17:10,before_policy,C1_pro_policy,C1_pro_policy,1,This matches what I have seen about verified sources and accountability.
c0000773,p000289,u0059,u0355,Safety0355,,2026-02-08 13:08:10,before_policy,C1_pro_policy,C1_pro_policy,1,Exactly. The point about digital integrity connects directly to reform.
c0000774,p000289,u0059,u0334,Resist0334,c0000773,2026-02-09 10:22:10,before_policy,C2_anti_policy,C1_pro_policy,0,"There is another side to this, especially around free speech."
c0000775,p000290,u0046,u0285,Brief0285,,2026-03-21 17:19:43,after_policy,C4_neutral_news,C4_neutral_news,1,I agree that vote results and news report are central here.
c0000776,p000291,u0279,u0130,Liberty0130,,2026-04-17 09:34:12,after_policy,C2_anti_policy,C2_anti_policy,1,Exactly. The point about speech rights connects directly to individual liberty.
c0000777,p000291,u0279,u0223,Free0223,c0000776,2026-04-17 08:21:12,after_policy,C2_anti_policy,C2_anti_policy,1,I agree that bad policy and individual liberty are central here.
c0000778,p000291,u0279,u0166,Safety0166,,2026-04-16 21:44:12,after_policy,C1_pro_policy,C2_anti_policy,0,I disagree; this ignores community trust and exaggerates public safety.
c0000779,p000292,u0325,u0042,Free0042,,2026-03-11 00:27:33,after_policy,C2_anti_policy,C2_anti_policy,1,This matches what I have seen about privacy invasion and government overreach.
c0000780,p000292,u0325,u0035,Liberty0035,,2026-03-11 09:59:33,after_policy,C2_anti_policy,C2_anti_policy,1,I agree that online freedom and censorship are central here.
c0000781,p000292,u0325,u0044,OpenNet0044,,2026-03-10 21:34:33,after_policy,C2_anti_policy,C2_anti_policy,1,I agree that regulation risk and free speech are central here.
c0000782,p000292,u0325,u0164,OpenNet0164,,2026-03-10 11:51:33,after_policy,C2_anti_policy,C2_anti_policy,1,I agree that speech rights and censorship are central here.
c0000783,p000292,u0325,u0310,Free0310,c0000779,2026-03-10 22:05:33,after_policy,C2_anti_policy,C2_anti_policy,1,This matches what I have seen about privacy invasion and regulation risk.
c0000784,p000293,u0019,u0156,Account0156,,2026-04-21 02:46:39,after_policy,C1_pro_policy,C1_pro_policy,1,Exactly. The point about verified sources connects directly to platform responsibility.
c0000785,p000293,u0019,u0258,Trust0258,,2026-04-21 07:48:39,after_policy,C1_pro_policy,C1_pro_policy,1,I agree that policy works and protect users are central here.
c0000786,p000293,u0019,u0180,Civic0180,,2026-04-20 16:28:39,after_policy,C1_pro_policy,C1_pro_policy,1,Exactly. The point about oversight connects directly to accountability.
c0000787,p000295,u0360,u0001,Privacy0001,,2026-04-25 01:52:18,after_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,Exactly. The point about personal data connects directly to data collection.
c0000788,p000295,u0360,u0297,Privacy0297,,2026-04-25 02:26:18,after_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,I agree that legal ambiguity and privacy are central here.
c0000789,p000295,u0360,u0005,Data0005,c0000787,2026-04-25 00:46:18,after_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,This matches what I have seen about data collection and rights protection.
c0000790,p000295,u0360,u0228,Civil0228,,2026-04-25 01:53:18,after_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,I agree that legal ambiguity and rights protection are central here.
c0000791,p000295,u0360,u0228,Civil0228,c0000790,2026-04-25 08:46:18,after_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,Exactly. The point about privacy connects directly to surveillance risk.
c0000792,p000295,u0360,u0324,Rights0324,,2026-04-25 12:21:18,after_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,This matches what I have seen about surveillance risk and legal ambiguity.
c0000793,p000296,u0277,u0090,Cipher0090,,2026-01-07 19:31:24,before_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,This matches what I have seen about privacy safeguards and data rights.
c0000794,p000297,u0227,u0041,Resist0041,,2026-03-19 20:13:27,after_policy,C2_anti_policy,C2_anti_policy,1,I agree that online freedom and speech rights are central here.
c0000795,p000297,u0227,u0183,OpenNet0183,,2026-03-19 15:48:27,after_policy,C2_anti_policy,C2_anti_policy,1,I agree that free speech and open internet are central here.
c0000796,p000297,u0227,u0256,Free0256,c0000795,2026-03-19 08:23:27,after_policy,C2_anti_policy,C2_anti_policy,1,I agree that speech rights and bad policy are central here.
c0000797,p000297,u0227,u0002,Account0002,c0000794,2026-03-19 07:27:27,after_policy,C1_pro_policy,C2_anti_policy,0,I disagree; this ignores verified sources and exaggerates public safety.
c0000798,p000297,u0227,u0217,News0217,,2026-03-19 14:46:27,after_policy,C4_neutral_news,C2_anti_policy,0,I disagree; this ignores vote results and exaggerates statement.
c0000799,p000297,u0227,u0106,Resist0106,,2026-03-19 21:37:27,after_policy,C2_anti_policy,C2_anti_policy,1,I agree that privacy invasion and surveillance are central here.
c0000800,p000298,u0008,u0068,Mixed0068,,2026-04-02 22:41:12,after_policy,C5_general_public,C1_pro_policy,0,"You are missing the concern about confused, especially after the law passed."
c0000801,p000298,u0008,u0283,Reform0283,c0000800,2026-04-02 19:21:12,after_policy,C1_pro_policy,C1_pro_policy,1,I agree that transparency and verified sources are central here.
c0000802,p000298,u0008,u0344,Trust0344,,2026-04-03 12:09:12,after_policy,C1_pro_policy,C1_pro_policy,1,Exactly. The point about transparency connects directly to public safety.
c0000803,p000298,u0008,u0261,Civic0261,c0000802,2026-04-03 07:20:12,after_policy,C1_pro_policy,C1_pro_policy,1,This matches what I have seen about verified sources and accountability.
c0000804,p000298,u0008,u0251,Account0251,,2026-04-03 18:30:12,after_policy,C1_pro_policy,C1_pro_policy,1,I agree that verified sources and digital integrity are central here.
c0000805,p000298,u0008,u0045,Curious0045,c0000800,2026-04-03 07:53:12,after_policy,C5_general_public,C1_pro_policy,0,"You are missing the concern about confused, especially after the law passed."
c0000806,p000299,u0174,u0219,Liberty0219,,2026-04-26 04:11:19,after_policy,C2_anti_policy,C2_anti_policy,1,Exactly. The point about regulation risk connects directly to online freedom.
c0000807,p000299,u0174,u0317,Curious0317,c0000806,2026-04-26 07:51:19,after_policy,C5_general_public,C2_anti_policy,0,This is exactly why the debate is polarized around wait and see.
c0000808,p000299,u0174,u0170,News0170,c0000806,2026-04-25 15:24:19,after_policy,C4_neutral_news,C2_anti_policy,0,"You are missing the concern about policy update, especially after the law passed."
c0000809,p000300,u0024,u0315,Civic0315,,2026-04-21 17:19:38,after_policy,C1_pro_policy,C1_pro_policy,1,Exactly. The point about oversight connects directly to platform responsibility.
c0000810,p000301,u0087,u0317,Curious0317,,2026-04-20 06:41:10,after_policy,C5_general_public,C5_general_public,1,This matches what I have seen about daily life and wait and see.
c0000811,p000302,u0223,u0243,Liberty0243,,2026-03-26 06:45:22,after_policy,C2_anti_policy,C2_anti_policy,1,I agree that speech rights and censorship are central here.
c0000812,p000302,u0223,u0055,Resist0055,c0000811,2026-03-26 13:34:22,after_policy,C2_anti_policy,C2_anti_policy,1,I agree that privacy invasion and individual liberty are central here.
c0000813,p000302,u0223,u0096,Safety0096,,2026-03-26 03:05:22,after_policy,C1_pro_policy,C2_anti_policy,0,"You are missing the concern about accountability, especially after the law passed."
c0000814,p000302,u0223,u0179,Free0179,c0000812,2026-03-26 21:32:22,after_policy,C2_anti_policy,C2_anti_policy,1,I agree that speech rights and censorship are central here.
c0000815,p000302,u0223,u0142,Liberty0142,,2026-03-26 18:16:22,after_policy,C2_anti_policy,C2_anti_policy,1,This matches what I have seen about free speech and platform control.
c0000816,p000303,u0141,u0081,Safety0081,,2026-04-01 06:22:29,after_policy,C1_pro_policy,C1_pro_policy,1,I agree that oversight and accountability are central here.
c0000817,p000303,u0141,u0202,Account0202,c0000816,2026-04-01 08:45:29,after_policy,C1_pro_policy,C1_pro_policy,1,Exactly. The point about misinformation connects directly to community trust.
c0000818,p000303,u0141,u0182,Trust0182,,2026-04-01 15:42:29,after_policy,C1_pro_policy,C1_pro_policy,1,Exactly. The point about misinformation connects directly to platform responsibility.
c0000819,p000303,u0141,u0237,Civic0237,,2026-04-01 11:20:29,after_policy,C1_pro_policy,C1_pro_policy,1,Exactly. The point about reform connects directly to accountability.
c0000820,p000303,u0141,u0013,Safety0013,,2026-04-01 12:23:29,after_policy,C1_pro_policy,C1_pro_policy,1,Exactly. The point about community trust connects directly to accountability.
c0000821,p000304,u0026,u0173,Curious0173,,2026-02-12 12:22:16,before_policy,C5_general_public,C5_general_public,1,This matches what I have seen about work and confused.
c0000822,p000304,u0026,u0335,Curious0335,,2026-02-12 17:40:16,before_policy,C5_general_public,C5_general_public,1,This matches what I have seen about confused and question.
c0000823,p000305,u0126,u0220,OpenNet0220,,2026-03-14 09:03:12,after_policy,C2_anti_policy,C2_anti_policy,1,I agree that open internet and surveillance are central here.
c0000824,p000306,u0346,u0112,Civic0112,,2026-03-21 21:39:10,after_policy,C1_pro_policy,C2_anti_policy,0,"You are missing the concern about platform responsibility, especially after the law passed."
c0000825,p000306,u0346,u0113,Liberty0113,,2026-03-21 16:16:10,after_policy,C2_anti_policy,C2_anti_policy,1,Exactly. The point about individual liberty connects directly to speech rights.
c0000826,p000307,u0052,u0074,Analyst0074,,2026-03-30 23:23:23,after_policy,C4_neutral_news,C4_neutral_news,1,I agree that news report and legal text are central here.
c0000827,p000307,u0052,u0194,Policy0194,,2026-03-30 22:39:23,after_policy,C4_neutral_news,C4_neutral_news,1,Exactly. The point about news report connects directly to committee.
c0000828,p000307,u0052,u0285,Brief0285,,2026-03-31 03:53:23,after_policy,C4_neutral_news,C4_neutral_news,1,I agree that implementation and policy update are central here.
c0000829,p000307,u0052,u0004,Brief0004,c0000827,2026-03-30 22:48:23,after_policy,C4_neutral_news,C4_neutral_news,1,Exactly. The point about public hearing connects directly to news report.
c0000830,p000308,u0114,u0187,Account0187,,2026-01-21 23:37:16,before_policy,C1_pro_policy,C1_pro_policy,1,I agree that reform and verified sources are central here.
c0000831,p000308,u0114,u0040,Liberty0040,c0000830,2026-01-21 07:12:16,before_policy,C2_anti_policy,C1_pro_policy,0,The debate before the vote is more complicated than that.
c0000832,p000308,u0114,u0077,Liberty0077,,2026-01-22 06:12:16,before_policy,C2_anti_policy,C1_pro_policy,0,The debate before the vote is more complicated than that.
c0000833,p000310,u0192,u0170,News0170,,2026-02-24 22:44:12,before_policy,C4_neutral_news,C2_anti_policy,0,I am not convinced because vote results and public response are still unresolved.
c0000834,p000311,u0145,u0055,Resist0055,,2026-01-29 07:57:59,before_policy,C2_anti_policy,C2_anti_policy,1,This matches what I have seen about government overreach and online freedom.
